id_ip,id_institution,id_institution_subnet
1788073,52,235
1788075,52,235
1788076,52,235
1788077,52,235
1788078,52,235
1788079,52,235
1788081,52,235
1788082,52,235
1788083,52,235
1788084,52,235
1788085,52,235
1788086,52,235
1788087,52,235
1788088,52,235
1788089,52,235
1788090,52,235
1788091,52,235
1788093,52,235
1788094,52,235
1788095,52,235
1788096,52,235
1788097,52,235
1788098,52,235
1788099,52,235
1788100,52,235
1788101,52,235
1788102,52,235
1788103,52,235
1788104,52,235
1788105,52,235
1788106,52,235
1788107,52,235
1788108,52,235
1788109,52,235
1788110,52,235
1788111,52,235
1788112,52,235
1788113,52,235
1788114,52,235
1788115,52,235
1788116,52,235
1788118,52,235
1788119,52,235
1788120,52,235
1788122,52,235
1788123,52,235
1788124,52,235
1788125,52,235
1788126,52,235
1788127,52,235
1788128,52,235
1788129,52,235
1788130,52,235
1788131,52,235
1788133,52,235
1788134,52,235
1788135,52,235
1788137,52,235
1788139,52,235
1788142,52,235
1788143,52,235
1788145,52,235
1788146,52,235
1788147,52,235
1788148,52,235
1788150,52,235
1788151,52,235
1788152,52,235
1788153,52,235
1788154,52,235
1788155,52,235
1788156,52,235
1788157,52,235
1788158,52,235
1788159,52,235
1788160,52,235
1788162,52,235
1788164,52,235
1788165,52,235
1788166,52,235
1788168,52,235
1788169,52,235
1788170,52,235
1788171,52,235
1788172,52,235
1788174,52,235
1788175,52,235
1788176,52,235
1788177,52,235
1788178,52,235
1788179,52,235
1788180,52,235
1788181,52,235
1788182,52,235
1788183,52,235
1788184,52,235
1788185,52,235
1788186,52,235
1788187,52,235
1788188,52,235
1788189,52,235
1788190,52,235
1788191,52,235
1788192,52,235
1788193,52,235
1788194,52,235
1788195,52,235
1788196,52,235
1788197,52,235
1788198,52,235
1788199,52,235
1788200,52,235
1788201,52,235
1788202,52,235
1788203,52,235
1788204,52,235
1788205,52,235
1788206,52,235
1788207,52,235
1788208,52,235
1788209,52,235
1788210,52,235
1788212,52,235
1788213,52,235
1788214,52,235
1788215,52,235
1788216,52,235
1788217,52,235
1788219,52,235
1788220,52,235
1788221,52,235
1788222,52,235
1788223,52,235
1788224,52,235
1788225,52,235
1788226,52,235
1788227,52,235
1788228,52,235
1788230,52,235
1788231,52,235
1788232,52,235
1788233,52,235
1788234,52,235
1788236,52,235
1788237,52,235
1788238,52,235
1788239,52,235
1788240,52,235
1788241,52,235
1788242,52,235
1788243,52,235
1788244,52,235
1788245,52,235
1788246,52,235
1788247,52,235
1788248,52,235
1788249,52,235
1788251,52,235
1788252,52,235
1788253,52,235
1788254,52,235
1788255,52,235
1788256,52,235
1788257,52,235
1788259,52,235
1788260,52,235
1788261,52,235
1788262,52,235
1788264,52,235
1788265,52,235
1788266,52,235
1788267,52,235
1788268,52,235
1788269,52,235
1788270,52,235
1788272,52,235
1788273,52,235
1788274,52,235
1788275,52,235
1788276,52,235
1788277,52,235
1788278,52,235
1788279,52,235
1788280,52,235
1788281,52,235
1788282,52,235
1788283,52,235
1788284,52,235
1788285,52,235
1788287,52,235
1788289,52,235
1788290,52,235
1788291,52,235
1788292,52,235
1788293,52,235
1788294,52,235
1788295,52,235
1788296,52,235
1788297,52,235
1788298,52,235
1788300,52,235
1788301,52,235
1788302,52,235
1788303,52,235
1788304,52,235
1788305,52,235
1788306,52,235
1788307,52,235
1788308,52,235
1788309,52,235
1788310,52,235
1788311,52,235
1788312,52,235
1788313,52,235
1788315,52,235
1788316,52,235
1788317,52,235
1788318,52,235
1788319,52,235
1788320,52,235
1788321,52,235
1788322,52,235
1788323,52,235
1788324,52,235
1788325,52,235
1788326,52,235
1788328,52,235
1788329,52,235
1788330,52,235
1788331,52,235
1788332,52,235
1788334,52,235
1788335,52,235
1788336,52,235
1788337,52,235
1788338,52,235
1788339,52,235
1788340,52,235
1788341,52,235
1788342,52,235
1788343,52,235
1788344,52,235
1788345,52,235
1788346,52,235
1788347,52,235
1788348,52,235
1788349,52,235
1788350,52,235
1788351,52,235
1788352,52,235
1788353,52,235
1788354,52,235
1788355,52,235
1788356,52,235
1788357,52,235
1788358,52,235
1788359,52,235
1788360,52,235
1788361,52,235
1788362,52,235
1788363,52,235
1788364,52,235
1788365,52,235
1788366,52,235
1788367,52,235
1788368,52,235
1788369,52,235
1788370,52,235
1788372,52,235
1788373,52,235
1788374,52,235
1788375,52,235
1788376,52,235
1788377,52,235
1788378,52,235
1788379,52,235
1788380,52,235
1788381,52,235
1788382,52,235
1788383,52,235
1788384,52,235
1788385,52,235
1788387,52,235
1788388,52,235
1788389,52,235
1788390,52,235
1788391,52,235
1788392,52,235
1788393,52,235
1788394,52,235
1788395,52,235
1788396,52,235
1788397,52,235
1788398,52,235
1788399,52,235
1788400,52,235
1788401,52,235
1788402,52,235
1788404,52,235
1788405,52,235
1788406,52,235
1788407,52,235
1788408,52,235
1788409,52,235
1788410,52,235
1788411,52,235
1788412,52,235
1788413,52,235
1788414,52,235
1788415,52,235
1788416,52,235
1788417,52,235
1788418,52,235
1788419,52,235
1788420,52,235
1788421,52,235
1788422,52,235
1788423,52,235
1788424,52,235
1788425,52,235
1788426,52,235
1788427,52,235
1788428,52,235
1788429,52,235
1788430,52,235
1788431,52,235
1788433,52,235
1788434,52,235
1788435,52,235
1788436,52,235
1788437,52,235
1788438,52,235
1788439,52,235
1788440,52,235
1788442,52,235
1788443,52,235
1788444,52,235
1788445,52,235
1788446,52,235
1788447,52,235
1788448,52,235
1788449,52,235
1788450,52,235
1788451,52,235
1788452,52,235
1788453,52,235
1788455,52,235
1788456,52,235
1788457,52,235
1788458,52,235
1788459,52,235
1788461,52,235
1788462,52,235
1788463,52,235
1788464,52,235
1788465,52,235
1788466,52,235
1788467,52,235
1788469,52,235
1788470,52,235
1788471,52,235
1788472,52,235
1788473,52,235
1788474,52,235
1788475,52,235
1788476,52,235
1788477,52,235
1788478,52,235
1788480,52,235
1788481,52,235
1788482,52,235
1788483,52,235
1788484,52,235
1788485,52,235
1788486,52,235
1788487,52,235
1788488,52,235
1788490,52,235
1788491,52,235
1788492,52,235
1788493,52,235
1788494,52,235
1788495,52,235
1788496,52,235
1788497,52,235
1788498,52,235
1788499,52,235
1788500,52,235
1788501,52,235
1788502,52,235
1788503,52,235
1788504,52,235
1788505,52,235
1788506,52,235
1788507,52,235
1788508,52,235
1788509,52,235
1788510,52,235
1788512,52,235
1788513,52,235
1788515,52,235
1788516,52,235
1788517,52,235
1788518,52,235
1788519,52,235
1788520,52,235
1788521,52,235
1788522,52,235
1788524,52,235
1788525,52,235
1788526,52,235
1788527,52,235
1788528,52,235
1788529,52,235
1788530,52,235
1788531,52,235
1788532,52,235
1788533,52,235
1788534,52,235
1788536,52,235
1788537,52,235
1788538,52,235
1788539,52,235
1788540,52,235
1788541,52,235
1788542,52,235
1788543,52,235
1788545,52,235
1788546,52,235
1788547,52,235
1788548,52,235
1788549,52,235
1788550,52,235
1788551,52,235
1788553,52,235
1788554,52,235
1788555,52,235
1788556,52,235
1788557,52,235
1788558,52,235
1788559,52,235
1788560,52,235
1788561,52,235
1788565,52,235
1788566,52,235
1788567,52,235
1788568,52,235
1788569,52,235
1788570,52,235
1788571,52,235
1788572,52,235
1788573,52,235
1788574,52,235
1788575,52,235
1788576,52,235
1788577,52,235
1788578,52,235
1788579,52,235
1788581,52,235
1788582,52,235
1788583,52,235
1788584,52,235
1788585,52,235
1788586,52,235
1788589,52,235
1788590,52,235
1788591,52,235
1788592,52,235
1788593,52,235
1788594,52,235
1788595,52,235
1788596,52,235
1788598,52,235
1788599,52,235
1788600,52,235
1788602,52,235
1788603,52,235
1788604,52,235
1788605,52,235
1788606,52,235
1788607,52,235
1788608,52,235
1788609,52,235
1788610,52,235
1788611,52,235
1788612,52,235
1788613,52,235
1788614,52,235
1788615,52,235
1788616,52,235
1788617,52,235
1788618,52,235
1788619,52,235
1788620,52,235
1788621,52,235
1788622,52,235
1788623,52,235
1788624,52,235
1788627,52,235
1788628,52,235
1788629,52,235
1788630,52,235
1788631,52,235
1788632,52,235
1788633,52,235
1788634,52,235
1788635,52,235
1788636,52,235
1788637,52,235
1788638,52,235
1788639,52,235
1788640,52,235
1788641,52,235
1788642,52,235
1788643,52,235
1788644,52,235
1788645,52,235
1788646,52,235
1788647,52,235
1788648,52,235
1788649,52,235
1788650,52,235
1788651,52,235
1788652,52,235
1788653,52,235
1788654,52,235
1788655,52,235
1788656,52,235
1788657,52,235
1788658,52,235
1788659,52,235
1788660,52,235
1788661,52,235
1788662,52,235
1788663,52,235
1788664,52,235
1788665,52,235
1788666,52,235
1788667,52,235
1788668,52,235
1788669,52,235
1788670,52,235
1788671,52,235
1788674,52,235
1788675,52,235
1788676,52,235
1788677,52,235
1788678,52,235
1788679,52,235
1788680,52,235
1788682,52,235
1788683,52,235
1788684,52,235
1788685,52,235
1788686,52,235
1788687,52,235
1788688,52,235
1788689,52,235
1788690,52,235
1788691,52,235
1788692,52,235
1788693,52,235
1788694,52,235
1788695,52,235
1788696,52,235
1788697,52,235
1788698,52,235
1788699,52,235
1788700,52,235
1788701,52,235
1788702,52,235
1788703,52,235
1788704,52,235
1788705,52,235
1788706,52,235
1788707,52,235
1788708,52,235
1788709,52,235
1788710,52,235
1788711,52,235
1788712,52,235
1788713,52,235
1788714,52,235
1788715,52,235
1788716,52,235
1788717,52,235
1788718,52,235
1788719,52,235
1788720,52,235
1788721,52,235
1788722,52,235
1788723,52,235
1788724,52,235
1788725,52,235
1788726,52,235
1788727,52,235
1788728,52,235
1788729,52,235
1788730,52,235
1788731,52,235
1788732,52,235
1788733,52,235
1788734,52,235
1788735,52,235
1788736,52,235
1788737,52,235
1788738,52,235
1788739,52,235
1788740,52,235
1788741,52,235
1788742,52,235
1788743,52,235
1788744,52,235
1788745,52,235
1788746,52,235
1788747,52,235
1788748,52,235
1788749,52,235
1788750,52,235
1788752,52,235
1788753,52,235
1788754,52,235
1788755,52,235
1788756,52,235
1788757,52,235
1788758,52,235
1788759,52,235
1788760,52,235
1788761,52,235
1788762,52,235
1788763,52,235
1788764,52,235
1788766,52,235
1788767,52,235
1788768,52,235
1788771,52,235
1788772,52,235
1788773,52,235
1788774,52,235
1788775,52,235
1788776,52,235
1788777,52,235
1788778,52,235
1788779,52,235
1788780,52,235
1788781,52,235
1788782,52,235
1788783,52,235
1788784,52,235
1788786,52,235
1788787,52,235
1788788,52,235
1788789,52,235
1788790,52,235
1788791,52,235
1788792,52,235
1788793,52,235
1788794,52,235
1788795,52,235
1788796,52,235
1788797,52,235
1788798,52,235
1788799,52,235
1788800,52,235
1788802,52,235
1788803,52,235
1788804,52,235
1788805,52,235
1788806,52,235
1788807,52,235
1788808,52,235
1788809,52,235
1788810,52,235
1788811,52,235
1788812,52,235
1788813,52,235
1788814,52,235
1788815,52,235
1788816,52,235
1788817,52,235
1788818,52,235
1788819,52,235
1788821,52,235
1788822,52,235
1788823,52,235
1788824,52,235
1788825,52,235
1788826,52,235
1788827,52,235
1788828,52,235
1788829,52,235
1788830,52,235
1788831,52,235
1788832,52,235
1788833,52,235
1788834,52,235
1788836,52,235
1788837,52,235
1788838,52,235
1788839,52,235
1788840,52,235
1788842,52,235
1788843,52,235
1788844,52,235
1788845,52,235
1788846,52,235
1788847,52,235
1788848,52,235
1788849,52,235
1788850,52,235
1788851,52,235
1788852,52,235
1788853,52,235
1788854,52,235
1788855,52,235
1788856,52,235
1788858,52,235
1788859,52,235
1788860,52,235
1788861,52,235
1788862,52,235
1788863,52,235
1788864,52,235
1788865,52,235
1788866,52,235
1788867,52,235
1788868,52,235
1788869,52,235
1788870,52,235
1788871,52,235
1788872,52,235
1788873,52,235
1788874,52,235
1788875,52,235
1788876,52,235
1788877,52,235
1788878,52,235
1788879,52,235
1788880,52,235
1788882,52,235
1788883,52,235
1788884,52,235
1788885,52,235
1788886,52,235
1788887,52,235
1788888,52,235
1788889,52,235
1788890,52,235
1788891,52,235
1788892,52,235
1788893,52,235
1788894,52,235
1788895,52,235
1788896,52,235
1788897,52,235
1788898,52,235
1788899,52,235
1788900,52,235
1788901,52,235
1788902,52,235
1788903,52,235
1788904,52,235
1788905,52,235
1788906,52,235
1788907,52,235
1788908,52,235
1788909,52,235
1788912,52,235
1788913,52,235
1788914,52,235
1788915,52,235
1788916,52,235
1788917,52,235
1788918,52,235
1788919,52,235
1788920,52,235
1788921,52,235
1788923,52,235
1788924,52,235
1788925,52,235
1788926,52,235
1788927,52,235
1788928,52,235
1788929,52,235
1788930,52,235
1788931,52,235
1788932,52,235
1788933,52,235
1788934,52,235
1788935,52,235
1788936,52,235
1788937,52,235
1788938,52,235
1788939,52,235
1788940,52,235
1788942,52,235
1788943,52,235
1788944,52,235
1788945,52,235
1788946,52,235
1788948,52,235
1788949,52,235
1788950,52,235
1788951,52,235
1788952,52,235
1788953,52,235
1788954,52,235
1788955,52,235
1788956,52,235
1788957,52,235
1788958,52,235
1788959,52,235
1788960,52,235
1788961,52,235
1788962,52,235
1788963,52,235
1788964,52,235
1788965,52,235
1788966,52,235
1788968,52,235
1788969,52,235
1788970,52,235
1788971,52,235
1788972,52,235
1788973,52,235
1788974,52,235
1788976,52,235
1788977,52,235
1788978,52,235
1788979,52,235
1788980,52,235
1788981,52,235
1788983,52,235
1788984,52,235
1788985,52,235
1788986,52,235
1788987,52,235
1788988,52,235
1788990,52,235
1788991,52,235
1788992,52,235
1788993,52,235
1788994,52,235
1788995,52,235
1788997,52,235
1788999,52,235
1789000,52,235
1789002,52,235
1789003,52,235
1789004,52,235
1789005,52,235
1789006,52,235
1789007,52,235
1789008,52,235
1789009,52,235
1789010,52,235
1789011,52,235
1789012,52,235
1789013,52,235
1789014,52,235
1789015,52,235
1789016,52,235
1789017,52,235
1789018,52,235
1789019,52,235
1789020,52,235
1789021,52,235
1789022,52,235
1789023,52,235
1789024,52,235
1789025,52,235
1789026,52,235
1789027,52,235
1789028,52,235
1789029,52,235
1789030,52,235
1789031,52,235
1789032,52,235
1789034,52,235
1789035,52,235
1789036,52,235
1789037,52,235
1789038,52,235
1789039,52,235
1789040,52,235
1789041,52,235
1789042,52,235
1789043,52,235
1789044,52,235
1789045,52,235
1789046,52,235
1789047,52,235
1789048,52,235
1789050,52,235
1789051,52,235
1789052,52,235
1789053,52,235
1789054,52,235
1789055,52,235
1789056,52,235
1789057,52,235
1789058,52,235
1789059,52,235
1789060,52,235
1789061,52,235
1789062,52,235
1789063,52,235
1789064,52,235
1789065,52,235
1789066,52,235
1789067,52,235
1789068,52,235
1789070,52,235
1789071,52,235
1789072,52,235
1789073,52,235
1789074,52,235
1789075,52,235
1789076,52,235
1789077,52,235
1789079,52,235
1789080,52,235
1789081,52,235
1789082,52,235
1789083,52,235
1789084,52,235
1789085,52,235
1789086,52,235
1789087,52,235
1789088,52,235
1789089,52,235
1789091,52,235
1789092,52,235
1789093,52,235
1789094,52,235
1789095,52,235
1789097,52,235
1789099,52,235
1789100,52,235
1789101,52,235
1789102,52,235
1789103,52,235
1789104,52,235
1789105,52,235
1789106,52,235
1789107,52,235
1789108,52,235
1789109,52,235
1789110,52,235
1789111,52,235
1789112,52,235
1789113,52,235
1789114,52,235
1789115,52,235
1789116,52,235
1789117,52,235
1789118,52,235
1789119,52,235
1789120,52,235
1789121,52,235
1789122,52,235
1789123,52,235
1789124,52,235
1789126,52,235
1789127,52,235
1789128,52,235
1789129,52,235
1789130,52,235
1789131,52,235
1789132,52,235
1789133,52,235
1789134,52,235
1789135,52,235
1789136,52,235
1789138,52,235
1789139,52,235
1789140,52,235
1789141,52,235
1789142,52,235
1789143,52,235
1789144,52,235
1789145,52,235
1789146,52,235
1789148,52,235
1789150,52,235
1789151,52,235
1789152,52,235
1789153,52,235
1789154,52,235
1789155,52,235
1789158,52,235
1789160,52,235
1789161,52,235
1789162,52,235
1789163,52,235
1789164,52,235
1789165,52,235
1789166,52,235
1789167,52,235
1789168,52,235
1789169,52,235
1789170,52,235
1789171,52,235
1789175,52,235
1789176,52,235
1789177,52,235
1789178,52,235
1789179,52,235
1789180,52,235
1789181,52,235
1789182,52,235
1789183,52,235
1789184,52,235
1789185,52,235
1789186,52,235
1789187,52,235
1789188,52,235
1789189,52,235
1789190,52,235
1789191,52,235
1789192,52,235
1789193,52,235
1789194,52,235
1789195,52,235
1789196,52,235
1789197,52,235
1789198,52,235
1789199,52,235
1789200,52,235
1789201,52,235
1789202,52,235
1789203,52,235
1789204,52,235
1789205,52,235
1789206,52,235
1789207,52,235
1789208,52,235
1789209,52,235
1789210,52,235
1789211,52,235
1789212,52,235
1789213,52,235
1789214,52,235
1789215,52,235
1789216,52,235
1789217,52,235
1789218,52,235
1789219,52,235
1789220,52,235
1789221,52,235
1789222,52,235
1789223,52,235
1789224,52,235
1789225,52,235
1789226,52,235
1789227,52,235
1789228,52,235
1789229,52,235
1789230,52,235
1789231,52,235
1789232,52,235
1789233,52,235
1789234,52,235
1789235,52,235
1789236,52,235
1789237,52,235
1789238,52,235
1789239,52,235
1789240,52,235
1789241,52,235
1789242,52,235
1789243,52,235
1789244,52,235
1789245,52,235
1789246,52,235
1789247,52,235
1789249,52,235
1789250,52,235
1789251,52,235
1789252,52,235
1789253,52,235
1789254,52,235
1789255,52,235
1789256,52,235
1789257,52,235
1789258,52,235
1789259,52,235
1789260,52,235
1789261,52,235
1789262,52,235
1789263,52,235
1789264,52,235
1789265,52,235
1789266,52,235
1789267,52,235
1789268,52,235
1789269,52,235
1789270,52,235
1789272,52,235
1789273,52,235
1789274,52,235
1789275,52,235
1789276,52,235
1789277,52,235
1789278,52,235
1789279,52,235
1789280,52,235
1789281,52,235
1789282,52,235
1789283,52,235
1789284,52,235
1789285,52,235
1789286,52,235
1789287,52,235
1789288,52,235
1789289,52,235
1789290,52,235
1789291,52,235
1789292,52,235
1789293,52,235
1789294,52,235
1789295,52,235
1789296,52,235
1789297,52,235
1789298,52,235
1789299,52,235
1789300,52,235
1789301,52,235
1789302,52,235
1789303,52,235
1789304,52,235
1789305,52,235
1789306,52,235
1789307,52,235
1789308,52,235
1789309,52,235
1789310,52,235
1789311,52,235
1789312,52,235
1789313,52,235
1789314,52,235
1789316,52,235
1789317,52,235
1789318,52,235
1789319,52,235
1789320,52,235
1789321,52,235
1789322,52,235
1789323,52,235
1789324,52,235
1789325,52,235
1789326,52,235
1789327,52,235
1789328,52,235
1789330,52,235
1789331,52,235
1789332,52,235
1789333,52,235
1789334,52,235
1789335,52,235
1789336,52,235
1789337,52,235
1789338,52,235
1789339,52,235
1789340,52,235
1789341,52,235
1789342,52,235
1789343,52,235
1789344,52,235
1789345,52,235
1789346,52,235
1789347,52,235
1789348,52,235
1789349,52,235
1789350,52,235
1789351,52,235
1789352,52,235
1789353,52,235
1789354,52,235
1789355,52,235
1789356,52,235
1789357,52,235
1789358,52,235
1789359,52,235
1789360,52,235
1789361,52,235
1789362,52,235
1789363,52,235
1789364,52,235
1789365,52,235
1789366,52,235
1789367,52,235
1789368,52,235
1789369,52,235
1789370,52,235
1789371,52,235
1789372,52,235
1789373,52,235
1789375,52,235
1789376,52,235
1789377,52,235
1789378,52,235
1789379,52,235
1789380,52,235
1789381,52,235
1789382,52,235
1789383,52,235
1789384,52,235
1789385,52,235
1789386,52,235
1789387,52,235
1789388,52,235
1789389,52,235
1789391,52,235
1789392,52,235
1789393,52,235
1789394,52,235
1789395,52,235
1789396,52,235
1789397,52,235
1789398,52,235
1789399,52,235
1789400,52,235
1789401,52,235
1789402,52,235
1789403,52,235
1789404,52,235
1789405,52,235
1789406,52,235
1789408,52,235
1789409,52,235
1789410,52,235
1789411,52,235
1789412,52,235
1789413,52,235
1789414,52,235
1789415,52,235
1789416,52,235
1789417,52,235
1789418,52,235
1789419,52,235
1789420,52,235
1789421,52,235
1789422,52,235
1789423,52,235
1789424,52,235
1789425,52,235
1789426,52,235
1789427,52,235
1789428,52,235
1789429,52,235
1789431,52,235
1789433,52,235
1789434,52,235
1789435,52,235
1789437,52,235
1789438,52,235
1789439,52,235
1789440,52,235
1789441,52,235
1789443,52,235
1789445,52,235
1789446,52,235
1789447,52,235
1789448,52,235
1789449,52,235
1789451,52,235
1789452,52,235
1789453,52,235
1789455,52,235
1789456,52,235
1789457,52,235
1789458,52,235
1789459,52,235
1789460,52,235
1789461,52,235
1789462,52,235
1789463,52,235
1789464,52,235
1789465,52,235
1789466,52,235
1789467,52,235
1789468,52,235
1789469,52,235
1789470,52,235
1789471,52,235
1789472,52,235
1789473,52,235
1789474,52,235
1789475,52,235
1789476,52,235
1789478,52,235
1789479,52,235
1789480,52,235
1789481,52,235
1789482,52,235
1789483,52,235
1789484,52,235
1789485,52,235
1789486,52,235
1789487,52,235
1789488,52,235
1789489,52,235
1789490,52,235
1789492,52,235
1789493,52,235
1789494,52,235
1789495,52,235
1789496,52,235
1789497,52,235
1789498,52,235
1789499,52,235
1789500,52,235
1789502,52,235
1789503,52,235
1789504,52,235
1789505,52,235
1789506,52,235
1789507,52,235
1789508,52,235
1789509,52,235
1789510,52,235
1789512,52,235
1789514,52,235
1789515,52,235
1789516,52,235
1789517,52,235
1789518,52,235
1789520,52,235
1789521,52,235
1789522,52,235
1789523,52,235
1789524,52,235
1789525,52,235
1789526,52,235
1789527,52,235
1789528,52,235
1789529,52,235
1789530,52,235
1789531,52,235
1789532,52,235
1789533,52,235
1789534,52,235
1789536,52,235
1789537,52,235
1789538,52,235
1789539,52,235
1789540,52,235
1789541,52,235
1789543,52,235
1789544,52,235
1789545,52,235
1789546,52,235
1789547,52,235
1789548,52,235
1789549,52,235
1789550,52,235
1789551,52,235
1789552,52,235
1789553,52,235
1789554,52,235
1789555,52,235
1789556,52,235
1789557,52,235
1789558,52,235
1789559,52,235
1789560,52,235
1789561,52,235
1789562,52,235
1789563,52,235
1789564,52,235
1789565,52,235
1789566,52,235
1789567,52,235
1789568,52,235
1789569,52,235
1789570,52,235
1789571,52,235
1789572,52,235
1789573,52,235
1789574,52,235
1789575,52,235
1789576,52,235
1789577,52,235
1789578,52,235
1789579,52,235
1789580,52,235
1789581,52,235
1789582,52,235
1789583,52,235
1789584,52,235
1789585,52,235
1789586,52,235
1789587,52,235
1789588,52,235
1789589,52,235
1789590,52,235
1789591,52,235
1789592,52,235
1789593,52,235
1789594,52,235
1789595,52,235
1789596,52,235
1789597,52,235
1789598,52,235
1789599,52,235
1789600,52,235
1789601,52,235
1789602,52,235
1789603,52,235
1789604,52,235
1789605,52,235
1789606,52,235
1789607,52,235
1789608,52,235
1789609,52,235
1789610,52,235
1789611,52,235
1789612,52,235
1789613,52,235
1789614,52,235
1789615,52,235
1789616,52,235
1789617,52,235
1789618,52,235
1789619,52,235
1789620,52,235
1789621,52,235
1789622,52,235
1789623,52,235
1789624,52,235
1789625,52,235
1789626,52,235
1789627,52,235
1789628,52,235
1789629,52,235
1789630,52,235
1789631,52,235
1789632,52,235
1789633,52,235
1789634,52,235
1789635,52,235
1789636,52,235
1789637,52,235
1789638,52,235
1789639,52,235
1789640,52,235
1789641,52,235
1789642,52,235
1789643,52,235
1789644,52,235
1789645,52,235
1789646,52,235
1789647,52,235
1789648,52,235
1789649,52,235
1789650,52,235
1789651,52,235
1789652,52,235
1789653,52,235
1789654,52,235
1789655,52,235
1789656,52,235
1789657,52,235
1789658,52,235
1789659,52,235
1789660,52,235
1789661,52,235
1789662,52,235
1789663,52,235
1789665,52,235
1789666,52,235
1789667,52,235
1789668,52,235
1789669,52,235
1789670,52,235
1789671,52,235
1789672,52,235
1789673,52,235
1789674,52,235
1789675,52,235
1789676,52,235
1789677,52,235
1789678,52,235
1789679,52,235
1789680,52,235
1789681,52,235
1789682,52,235
1789683,52,235
1789684,52,235
1789685,52,235
1789686,52,235
1789687,52,235
1789688,52,235
1789689,52,235
1789690,52,235
1789691,52,235
1789692,52,235
1789693,52,235
1789694,52,235
1789695,52,235
1789696,52,235
1789697,52,235
1789698,52,235
1789699,52,235
1789700,52,235
1789701,52,235
1789702,52,235
1789703,52,235
1789704,52,235
1789705,52,235
1789706,52,235
1789707,52,235
1789708,52,235
1789709,52,235
1789710,52,235
1789711,52,235
1789712,52,235
1789713,52,235
1789714,52,235
1789715,52,235
1789716,52,235
1789717,52,235
1789718,52,235
1789719,52,235
1789720,52,235
1789721,52,235
1789722,52,235
1789723,52,235
1789724,52,235
1789725,52,235
1789726,52,235
1789727,52,235
1789728,52,235
1789729,52,235
1789730,52,235
1789731,52,235
1789732,52,235
1789733,52,235
1789734,52,235
1789735,52,235
1789736,52,235
1789737,52,235
1789738,52,235
1789739,52,235
1789740,52,235
1789741,52,235
1789742,52,235
1789743,52,235
1789744,52,235
1789745,52,235
1789746,52,235
1789747,52,235
1789749,52,235
1789750,52,235
1789751,52,235
1789752,52,235
1789753,52,235
1789754,52,235
1789755,52,235
1789756,52,235
1789757,52,235
1789758,52,235
1789759,52,235
1789760,52,235
1789761,52,235
1789762,52,235
1789763,52,235
1789764,52,235
1789765,52,235
1789766,52,235
1789767,52,235
1789768,52,235
1789769,52,235
1789770,52,235
1789771,52,235
1789772,52,235
1789773,52,235
1789774,52,235
1789775,52,235
1789776,52,235
1789777,52,235
1789778,52,235
1789779,52,235
1789780,52,235
1789782,52,235
1789783,52,235
1789785,52,235
1789786,52,235
1789787,52,235
1789788,52,235
1789789,52,235
1789790,52,235
1789791,52,235
1789792,52,235
1789793,52,235
1789794,52,235
1789795,52,235
1789796,52,235
1789797,52,235
1789798,52,235
1789799,52,235
1789800,52,235
1789801,52,235
1789802,52,235
1789803,52,235
1789804,52,235
1789805,52,235
1789806,52,235
1789807,52,235
1789808,52,235
1789809,52,235
1789810,52,235
1789811,52,235
1789812,52,235
1789813,52,235
1789814,52,235
1789815,52,235
1789816,52,235
1789817,52,235
1789818,52,235
1789819,52,235
1789820,52,235
1789821,52,235
1789822,52,235
1789823,52,235
1789824,52,235
1789825,52,235
1789826,52,235
1789827,52,235
1789828,52,235
1789829,52,235
1789830,52,235
1789831,52,235
1789832,52,235
1789833,52,235
1789834,52,235
1789835,52,235
1789836,52,235
1789837,52,235
1789838,52,235
1789839,52,235
1789840,52,235
1789841,52,235
1789842,52,235
1789843,52,235
1789844,52,235
1789845,52,235
1789846,52,235
1789847,52,235
1789848,52,235
1789849,52,235
1789850,52,235
1789851,52,235
1789852,52,235
1789853,52,235
1789854,52,235
1789855,52,235
1789857,52,235
1789858,52,235
1789859,52,235
1789860,52,235
1789861,52,235
1789862,52,235
1789863,52,235
1789864,52,235
1789865,52,235
1789866,52,235
1789867,52,235
1789868,52,235
1789869,52,235
1789870,52,235
1789871,52,235
1789872,52,235
1789873,52,235
1789874,52,235
1789875,52,235
1789876,52,235
1789877,52,235
1789878,52,235
1789879,52,235
1789880,52,235
1789881,52,235
1789882,52,235
1789883,52,235
1789884,52,235
1789886,52,235
1789887,52,235
1789888,52,235
1789889,52,235
1789890,52,235
1789891,52,235
1789892,52,235
1789893,52,235
1789894,52,235
1789895,52,235
1789896,52,235
1789897,52,235
1789898,52,235
1789899,52,235
1789900,52,235
1789901,52,235
1789902,52,235
1789903,52,235
1789904,52,235
1789905,52,235
1789906,52,235
1789907,52,235
1789908,52,235
1789909,52,235
1789910,52,235
1789911,52,235
1789912,52,235
1789913,52,235
1789914,52,235
1789915,52,235
1789916,52,235
1789917,52,235
1789918,52,235
1789919,52,235
1789920,52,235
1789921,52,235
1789922,52,235
1789923,52,235
1789924,52,235
1789925,52,235
1789926,52,235
1789927,52,235
1789928,52,235
1789929,52,235
1789930,52,235
1789931,52,235
1789932,52,235
1789933,52,235
1789934,52,235
1789935,52,235
1789937,52,235
1789938,52,235
1789939,52,235
1789940,52,235
1789941,52,235
1789942,52,235
1789944,52,235
1789945,52,235
1789946,52,235
1789948,52,235
1789949,52,235
